id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
44,We need to make it easier for people to provide for a prosperous retirement. But Labour have hit private and occupational pensions with higher taxes. AND MANY OF THE CURRENT GENERATION OF WORKING PEOPLE HAVE EXPECTATIONS OF THE PENSION THEY ARE LIKELY TO RECEIVE WHICH ARE UNFORTUNATELY WAY AHEAD OF THE LIKELY REALITY. The best way to achieve higher pensions in the future is by more genuine funding of pensions. We wish to enable young people to build up a funded alternative to the basic pension for the future.,8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
45,"Yet top rate taxpayers today provide a bigger share of our tax revenues than they did before. Lower taxes have encouraged more people to work harder - not to spend their time working out how to avoid penal taxes. DURING THE PAST 13 YEARS WE HAVE CUT, SIMPLIFIED OR ABOLISHED A WHOLE RANGE OF DIRECT TAXES. We have cut the basic rate of Income Tax from 33p to 25p, and the top rate from 83p to 40p. We have now announced a new starting Income Tax rate of 20p.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
46,"high taxation prevents them doing so. That is why we have: cut the basic rate of tax from 33p to 27p in the £, and increased the personal allowances (the starting point for paying tax) by 22 per cent more than inflation. IF LABOUR'S TAX REGIME WERE STILL IN FORCE, THE FAMILY MAN ON AVERAGE EARNINGS WOULD TODAY BE PAYING MORE THAN £500 PER YEAR IN EXTRA INCOME TAX: A HEADMASTER MARRIED TO A NURSE WOULD BE PAYING MORE THAN £1,300 EXTRA reduced sharply the absurd top rates of tax inherited from Labour which were causing so many of our most talented people to work abroad increased greatly the tax relief for charitable donations.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
47,"Here are a few examples from the programme for the next two years: The Audit Commission will be able to publish league tables of performance including each local council and health authority so that people can compare the quality of service. We will ensure that inspection reports are published and widely available. ALL COUNCILS WILL HAVE TO RESPOND IN PUBLIC TO CRITICISM FROM AUDITORS. We will introduce a new 'Charterline' that people with questions or problems with a public service will be able to ring. We will require British Rail to tighten its targets for reliability and punctuality on all lines, and report monthly to passengers on how it is doing.",6.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
48,"Fourth, to reform the tangled web of income-related benefits which has grown up piecemeal over forty years. For the first time all the income-related benefits will be calculated in the same way. WHERE PEOPLE ARE WORKING, THE AMOUNT OF BENEFIT THEY GET WILL DEPEND ON THEIR PAY AFTER TAX AND NATIONAL INSURANCE CONTRIBUTIONS. Thus people will not be made worse off by taking a job and will not lose money when their gross pay rises. The new rules, which come into effect in April next year, will be easier for claimants to understand and staff to run.",5.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
49,LONG-TERM UNEMPLOYED. We will establish a new premium under the income support scheme for the long-term unemployed without dependent children of £3.50 a week for a single person and £5 for a couple SOCIAL FUND. We will not place cash limits on the Social Fund and we will replace loans with grants. WE WILL ESTABLISH CLEAR CRITERIA OF ELIGIBILITY FOR SPECIAL PAYMENTS AND A RIGHT OF INDEPENDENT APPEAL AND WILL ENSURE THAT THE VERY POOR RECEIVE EXTRA MONEY TO COVER HEATING COSTS HOUSING BENEFIT. We will not impose a 20% rates charge on those with very low incomes as the Conservatives plan to do from April 1988. We will not implement the Conservatives' proposed cuts in the funding of Housing Benefit.,3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
50,"SCHOOL CHOICE: Widen choice and diversity in schools, with more freedom for schools to develop their own character, more specialist schools, and a grammar school in every town where parents want that choice. We will also maintain our nursery voucher scheme offering a choice of places for parents of all 4 year olds. WORLD CLASS HEALTH AND PUBLIC SERVICES. NHS FUNDING PLEDGE: CONTINUE, YEAR BY YEAR, TO INCREASE THE REAL RESOURCES COMMITTED TO THE NHS, SO NHS SPENDING WILL CONTINUE TO SHARE IN A GROWING ECONOMY. FAMILY DOCTORS: Enable all family doctors to provide a wider range of services in their surgeries and in practice-based cottage hospitals - offering faster and more local treatment. CITIZEN'S CHARTER: Continue to improve the standards and value for money of Britain's public services, giving those who use them more information and, where possible, wider choice.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
51,"These are the qualities of the British people at their best, and they are the guiding principles of the Liberal Democrats. This manifesto is built on these principles - principles that we believe must underpin the government of this country, but which are too often lacking in public life today. FREEDOM - BECAUSE LIBERAL DEMOCRATS BELIEVE THAT INDIVIDUALS SHOULD GOVERN THEIR OWN LIVES, FREE FROM UNNECESSARY INTERFERENCE BY GOVERNMENT OR SOCIETY. So we want to build a society which gives individual men and women opportunities to pursue their aims, develop their talents and shape their successes. A country where people are free to shape their future is stronger, wealthier, happier, and more fulfilled.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
52,"We will also support efficiently run social and private rented sectors offering quality and choice. The Conservatives' failure on housing has been twofold. THE TWO THIRDS OF FAMILIES WHO OWN THEIR HOMES HAVE SUFFERED A MASSIVE INCREASE IN INSECURITY OVER THE LAST DECADE, WITH RECORD MORTGAGE ARREARS, RECORD NEGATIVE EQUITY AND RECORD REPOSSESSIONS. And the Conservatives' lack of a housing strategy has led to the virtual abandonment of social housing, the growth of homelessness, and a failure to address fully leaseholder reform. All these are the Tory legacy.",4.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
53,"We will introduce a balanced package of measures, including decommissioning and controls on fishing activity, to conserve fish and safeguard the future of the industry. RURAL JOBS AND SERVICES. Changes in agriculture and other traditional industries will affect employment opportunities in the countryside. WE WILL CONTINUE TO TARGET HELP THROUGH THE RURAL DEVELOPMENT COMMISSION, AND ASK THE RDC TO REVIEW THE RURAL DEVELOPMENT AREAS TO ENSURE THAT ITS EFFORTS ARE TARGETED ON THE AREAS OF MOST NEED. We are committed to developing tourism in ways which provide all-year-round jobs and bring benefit to less well-known parts of our countryside, without damaging the environment. We have recently published new planning policy guidance which makes it clear how the countryside can benefit from new businesses and jobs, if the location and design of development are handled with sensitivity.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
54,"And we will build 100 new hospital developments by 2010 and 500 one-stop primary care centres, with over 3,000 GP premises modernised by 2004. We are investing an extra £7 billion of capital investment into the health service. WE HAVE SAID THAT PRIVATE FINANCE INITIATIVE (PFI) SHOULD NOT BE DELIVERED AT THE EXPENSE OF THE PAY AND CONDITIONS OF THE STAFF EMPLOYED IN THESE SCHEMES. We will seek ways in which, within the framework of PFI management, support staff could remain part of the NHS team. Photo Caption: More flexible working hours for NHS staff.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
55,"Changing the system under which motorway service areas are provided. Encouraging action internationally, and within our own motor industry, to promote more fuel-efficient vehicles. AVIATION AND SHIPPING. MORE COMPETITION IN AVIATION MEANS MORE CHOICE, BETTER SERVICES AND LOWER FARES. That is why we have been pressing within the EC for full liberalisation of services. We also want to see more transatlantic flights, particularly to regional airports.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
56,"it should help some young families to be able to afford to become home owners for the first time. Home Income Plan. For many elderly people their only capital is their home and they do not have a regular income. ELDERLY HOME OWNERS ON LOW INCOMES, IN FACT, ARE BECOMING ONE OF THE MOST DEPRIVED SECTIONS OF THE COMMUNITY. The proportion in low standard homes is double that of the population as a whole and many others in good homes are short of spending money. To enable Britain's elderly home owners to live more comfortable, independent and happier lives we will introduce a tax-assisted Home Income Plan.",5.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
57,"Eye tests for people who are 60 and over are now free. But there is a lot more to do. WE ARE COMMITTED TO INVESTMENT AND REFORM. With Labour, in just four years the NHS will have grown by a third. Spending on the health service is now rising by an average of over six per cent a year in real terms - the biggest sustained increase in its history and double that under the Conservatives.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
58,"Liberal Democrats will:Increase funding for books and equipment in schools over and above existing spending levels. We would provide an average of £1250 per primary school and £4250 per secondary school per year. SCHOOLS COULD CHOOSE TO SPEND THIS MONEY ON BOOKS INFORMATION COMMUNICATIONS TECHNOLOGY (ICT) SOFTWARE SUCH AS CD-ROMS. Increase funding for ICT and science equipment and purchase and maintenance, and ICT training for teachers within schools, over and above existing spending levels. Widening Choice, Cutting Bureaucracy. Under the Conservatives and Labour, schools have been deluged with bureaucracy absorbing far too much of teachers' time to the detriment of their pupils.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
59,"This will be achieved by public investment and by reducing employers' National Insurance contribution in targeted areas. Another 360,000 new jobs and training places will be created. THESE WILL PROVIDE NEW SKILLS FOR YOUNG PEOPLE AND ADULTS - WITH PROPER OPPORTUNITIES FOR WOMEN. A further 300,000 new jobs will improve the health and education services and the neglected community and caring services. The depleted customs services will be strengthened in the fight against drugs.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
60,"Our aim is to ensure Britain keeps the lowest tax burden of any major European economy. In the election manifesto of 1992, we promised that We will make further progress towards a basic income tax rate of 20p. SINCE THEN, WE HAVE CUT THE BASIC RATE OF INCOME TAX FROM 25P TO 23P, AND EXTENDED THE 20P BAND SO THAT OVER A QUARTER OF ALL TAXPAYERS NOW ONLY PAY INCOME TAX AT THE 20P RATE. Achieving our public expenditure goals will mean we can sustain permanently low tax levels. Over the next parliament, our aim will be to achieve our target of a 20p basic rate of income tax, while maintaining a maximum tax rate of no more than 40p.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
61,"We will start by reforming the Vehicle Excise Duty system ('road tax') to cut tax altogether on cars that pollute least, funded by increasing it on those that pollute more. Congestion charging in London (first proposed by the Liberal Democrats) has cut pollution, cut traffic jams and paid for new investment in buses. WE WILL ENCOURAGE MORE CITIES AND TOWNS WHERE TRAFFIC CONGESTION IS A PROBLEM TO EXTEND CONGESTION CHARGING, LINKED TO UP-FRONT INVESTMENT IN BETTER PUBLIC TRANSPORT TO GIVE MILLIONS REAL ALTERNATIVES TO THE CAR AND TO REDUCE THE NEED TO DRIVE. In the longer term, as technology allows, we will scrap petrol duties and VED altogether, replacing the revenue with a national road user charging system based on location, congestion and pollution (including the level of pollution of the particular vehicle). As a result, pollution and congestion will be better targeted, with no need for the present system of heavy taxes on every journey.",4.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
62,"Some of the information which would be included is provided on the next page. This Annual Tax Contract will be in keeping with our four Tax Pledges:  1) No taxation without explanation. CENTRAL GOVERNMENT SHOULD INFORM TAXPAYERS OF THE WAYS IN WHICH THEIR MONEY IS RAISED AND SPENT, JUST AS LOCAL COUNCILS NOW DO. 2) No promises unless the bill is attached. People have the right to know the Government's priorities and how much they will cost.",5.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
63,"Strict rules for government borrowing. We will enforce the 'golden rule' of public spending - over the economic cycle, we will only borrow to invest and not to fund current expenditure. We will ensure that - over the economic cycle - public debt as a proportion of national income is at a stable and prudent level. STICK TO PLANNED PUBLIC SPENDING ALLOCATIONS FOR THE FIRST TWO YEARS OF OFFICE. OUR DECISIONS HAVE NOT BEEN TAKEN LIGHTLY. They are a recognition of Conservative mismanagement of the public finances. For the next two years Labour will work within the departmental ceilings for spending already announced.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
64,"It is now time to add a fourth pillar to the welfare state a programme to extend to all children the advantages that come from reaching adulthood backed by a financial nest-egg. Nearly a third of individuals have no financial savings or assets at all. PEOPLE WITHOUT ASSETS ARE MUCH MORE LIKELY TO HAVE LOWER EARNINGS AND HIGHER UNEMPLOYMENT, AND ARE LESS LIKELY TO START A BUSINESS OR ENTER HIGHER EDUCATION. The government already encourages people to save for a rainy day and save for a pension. We are determined to extend the savings habit to more people.",5.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
65,"And just as these problems affect us all, so we must act together to tackle them. No responsible government can afford to take risks with the future: the cost is too high. SO IT IS OUR DUTY TO ACT NOW. The foundation of Labour's environmental approach is that protection of the environment cannot be the sole responsibility of any one department of state. All departments must promote policies to sustain the environment.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
66,"Corporate governance reform. To build strong businesses we need skilled managers, accountable boards, and committed shareholders - all with a culture of long-term commitment. We will strengthen the 2006 Companies Act where necessary better to reflect these principles. THE UK'S STEWARDSHIP CODE FOR INSTITUTIONAL SHAREHOLDERS SHOULD BE STRENGTHENED AND WE WILL REQUIRE INSTITUTIONAL SHAREHOLDERS TO DECLARE HOW THEY VOTE AND FOR BANKS TO PUT THEIR REMUNERATION POLICIES TO SHAREHOLDERS FOR EXPLICIT APPROVAL. Too many takeovers turn out to be neither good for the acquiring company or the firm being bought. The system needs reform.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
67,"The current pressures on the personal finances of families make the goal of ending child poverty more urgent than ever. So we will continue to make progress towards our historic goal of ending child poverty by 2020, building on the 2010 Child Poverty Act. IN THE NEXT PARLIAMENT, WE WILL FOCUS ON HELPING FAMILIES INTO JOBS AND OUT OF POVERTY. Where parents, especially mothers, want to stay at home or work part-time we will do more to help families with younger children, reducing poverty in those vital early years of a child's life. We will ensure that work always pays for hard-working lone parents.",2.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
68,"We renew our pledge not to extend VAT to food, children's clothes, books and newspapers and public transport fares. We will also examine the interaction of the tax and benefits systems so that they can be streamlined and modernised, so as to fulfil our objectives of promoting work incentives, reducing poverty and welfare dependency, and strengthening community and family life. NO RISKS WITH INFLATION. WE WILL MATCH THE CURRENT TARGET FOR LOW AND STABLE INFLATION OF 2.5 PER CENT OR LESS. We will reform the Bank of England to ensure that decision-making on monetary policy is more effective, open, accountable and free from short-term political manipulation. Strict rules for government borrowing. We will enforce the 'golden rule' of public spending - over the economic cycle, we will only borrow to invest and not to fund current expenditure.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
69,"Switch spending from economic failure to investment. We will conduct a central spending review and departmental reviews to assess how to use resources better, while rooting out waste and inefficiency in public spending. Labour priorities in public spending are different from Tory priorities. TAX REFORM TO PROMOTE SAVING AND INVESTMENT. WE WILL INTRODUCE A NEW INDIVIDUAL SAVINGS ACCOUNT AND EXTEND THE PRINCIPLE OF TESSAS AND PEPS TO PROMOTE LONG-TERM SAVING. We will review the corporate and capital gains tax regimes to see how the tax system can promote greater long-term investment. Labour's welfare-to-work Budget. We will introduce a Budget within two months after the election to begin the task of equipping the British economy and reforming the welfare state to get young people and the long-term unemployed back to work.",6.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
70,"We will require every Council to set up self-funding rent deposit schemes to help homeless people take up private tenancies. We will fund more shortstay hostel places as the first rung on the ladder to permanent accommodation. TAKE ACTION TO TACKLE HOMELESSNESS AND RAISE HOUSING STANDARDS. We will give Councils greater power to act on unfit private housing, where the landlord has failed to do so. We will strengthen tenants' rights to repair and, in the public sector, give them rights to take part in the management and development of their homes and estates.",2.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
71,"Building a strong economy. Labour's economic policy rests on one simple, commonsense fact. The only way for Britain to build a strong economy is to make the goods and services which people at home and abroad want to buy Britain is in a race for economic survival and success. FACED WITH INTENSE COMPETITION, COMPANIES AND COUNTRIES CAN SUCCEED ONLY BY CONSTANTLY IMPROVING THEIR PERFORMANCE. Every employee in every enterprise must be involved in a new partnership so that trained and talented people can use the most modern technologies to create top-quality products. But none of this will happen with a government that believes that the best thing is to do nothing.",7.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
72,Britain cannot get the best performance from our employees by giving them the worst treatment. There will be a fair framework of law for both employers and unions. THERE WILL BE NO RETURN TO THE TRADE UNION LEGISLATION OF THE 1970S. Ballots before strikes and for union elections will stay. There will be no mass or flying pickets.,5.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
73,"We will encourage greater competition in the banking sector. Break up monopolies. WE WILL BREAK UP THE MONOPOLY PROVIDERS OF SERVICES SUCH AS BRITISH TELECOM AND BRITISH GAS. We will permit access by private operators to the British Rail track network. We will liberalise the coal industry by transferring ownership of coal reserves to the Crown (in line with other minerals), and issuing licences to operate pits to other groups, as well as British Coal.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
74,"Although youth unemployment has declined in the last year it still remains a problem. Far too many of our youngsters leave school with an education that has failed to prepare them for the world of work. AT THE SAME TIME, BY MAINTAINING HIGH STARTING WAGES COMPARABLE TO THOSE OF FULLY TRAINED CRAFTSMEN, TRADE UNIONS HAVE KEPT MANY OF THEM OUT OF WORK. In 1983 we introduced the first Youth Training Scheme. It is now a national two-year programme aimed at giving young people qualifications for work.",7.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
75,"Costing our commitment. We have issued alongside this manifesto a Costings Supplement to show in detail how our proposals will be financed. We will raise the basic rate of income tax by one penny in the pound - from 23p to 24p - to help finance our £2bn per year programme of Education investment. WE WILL INCREASE THE AMOUNT OF INCOME WHICH PEOPLE CAN RECEIVE BEFORE THEY START TO PAY INCOME TAX BY £200 PER YEAR TO £4,245. This tax cut will be paid for by introducing a new rate of income tax of 50%, payable on taxable income of over £100,000 per year. Half a million people will be freed from income tax altogether.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
76,"We will cut unemployment. We are determined to make a swift reduction in unemployment and have explained in our National Recovery Programme just how this will be done. It includes immediate action for unemployed people, as well as direct investment - for instance, in construction - to create thousands of new jobs. STEADY AND SUSTAINED ECONOMIC GROWTH WILL GENERATE JOBS THAT LAST. Better training will help people get back to work. Unemployment must be tackled by the European Community as a whole.",4.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
77,"To help deliver on our commitment to developing countries, we will: establish a Poverty Impact Fund to support innovative and effective British poverty-fighting groups which do not currently qualify for government funding explore ways to help the very poorest developing countries take part in international climate change negotiations, and work to make our aid 'climate-smart' END LABOUR'S USE OF THE EXPORT CREDIT GUARANTEE DEPARTMENT TO SUPPORT INVESTMENT IN DIRTY FOSSIL FUEL POWER STATIONS, AND INSTEAD USE IT TO HELP SPREAD NEW GREEN ENERGY TECHNOLOGY TO DEVELOPING COUNTRIES and, encourage the establishment of a Pan-African Free Trade Area, which has the potential to transform that continent's economies.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
78,"and no co-ordination among the five distributor bodies about the projects deserving to benefit from lottery funding. For example, the multi-million-pound expenditure on the Churchill papers caused national outrage. A LABOUR GOVERNMENT WILL REVIEW THE DISTRIBUTION OF LOTTERY PROCEEDS TO ENSURE THAT THERE IS THE WIDEST POSSIBLE ACCESS TO THE BENEFITS OF LOTTERY REVENUES THROUGHOUT THE UK. Labour has already proposed a new millennium commission to commence after the closure of the Millennium Exhibition, to provide direct support for a range of education, environment and public health projects, including those directed at children's play, a project currently excluded from lottery benefit. Because the lottery is a monopoly intended to serve the public interest, it must be administered efficiently and economically.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
79,"Of course, it is not possible to give people independence. That is something we must all achieve by our own efforts. BUT WHAT THIS CONSERVATIVE GOVERNMENT HAS DONE IS TO MAKE IT EASIER FOR PEOPLE TO ACQUIRE INDEPENDENCE FOR THEMSELVES: BY INTRODUCING THE RIGHT TO BUY COUNCIL HOUSES by returning nationalised industries to the people in ways that encourage the widest possible spread of ownership by making it easier to buy shares in British industry through employee share schemes and Personal Equity Plans.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
80,"HEALTH AND COMMUNITY CARE. The National Health Service is in a state of fundamental crisis and malaise. It is suffering shortages and declining standards. OUR PEOPLE ARE SEEING THEIR SERVICES CUT, THEIR WAITING LISTS LENGTHENED, AND MORE AND MORE NEEDS GOING UNMET. Unless a Government is elected again which is committed to the ideas and ideals of a National Health Service, one of the great achievements of 20th century civilised society could be in irreversible decline. We will back the National Health Service by increasing its budget so that by year five it will be £1 billion per annum higher than that planned by the Conservatives.",2.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
81,"We will establish a new National Care Service and forge a new settlement for our country as enduring as that which the Labour Government built after 1945. It will be a new settlement for all those who need care, for the carers who devote their time and energy for the good of others, and for families across the country. THE CARE OF BOTH OLDER PEOPLE AND DISABLED ADULTS WILL BE TRANSFORMED unfair postcode lotteries removed more people will be looked after at home",2.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
82,"An active regional and social policy. The single market and economic and monetary union will expose regions and firms to greater competition. THIS WILL BE BENEFICIAL IN THE LONG RUN, BUT THE EC MUST ASSIST IN THE TRANSITIONAL PERIOD. We will renounce Britain's social chapter 'opt-out' and argue for a more flexible framework of social policy across the Community. The EC should set down minimum standards of health and safety and employee rights, leaving national governments and enterprises to decide how to meet them, subject ultimately to the judgement of the courts.",5.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
83,That is something we must all achieve by our own efforts. But what this Conservative Government has done is to make it easier for people to acquire independence for themselves: by introducing the right to buy council houses BY RETURNING NATIONALISED INDUSTRIES TO THE PEOPLE IN WAYS THAT ENCOURAGE THE WIDEST POSSIBLE SPREAD OF OWNERSHIP by making it easier to buy shares in British industry through employee share schemes and Personal Equity Plans. These opportunities - all too often introduced n the teeth of fierce resistance from the Opposition parties - have achieved spectacular results.,8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
84,"At present, Project Work is helping 100,000 people who have been unemployed for more than 2 years in cities around Britain. They are first given help in finding a job - which includes giving employers incentives to take them on. THOSE WHO DO NOT FIND JOBS ARE THEN REQUIRED TO WORK FOR A SPECIFIC PERIOD ON A COMMUNITY PROJECT. This helps them regain work habits and ensures they are available for work. As Project Work succeeds and demonstrates that its costs can be met by the savings from getting people into work, we will extend the programme to cover the long-term unemployed nationwide.",6.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
85,"The Opposition parties opposed nearly every aspect of this strategy. If even some of their policies were implemented today, higher borrowing and higher spending would once again unleash inflation. THERE IS NO BETTER YARDSTICK OF A PARTY'S FITNESS TO GOVERN THAT ITS ATTITUDE TO INFLATION. Nothing is so politically immoral as a party that ignores that yardstick. The Conservative Government will continue to put the conquest of inflation as our first objective.",9.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
86,"We will ensure that - over the economic cycle - public debt as a proportion of national income is at a stable and prudent level. Stick to planned public spending allocations for the first two years of office. Our decisions have not been taken lightly. THEY ARE A RECOGNITION OF CONSERVATIVE MISMANAGEMENT OF THE PUBLIC FINANCES. For the next two years Labour will work within the departmental ceilings for spending already announced. We will resist unreasonable demands on the public purse, including any unreasonable public sector pay demands.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
87,"This year, all households expected to pay council tax that include anyone over 65 will receive £200 towards the cost of council tax, and the following year there will be free, off-peak local bus travel in England for the over-60s. Millions of pensioners have benefited from our fuel poverty programme. OUR GOAL IS TO ELIMINATE FUEL POVERTY FOR VULNERABLE GROUPS BY 2010, AND FOR ALL BY 2015. On pensions, our aim is a system that provides security and decency for all, which encourages and rewards saving, and is financially sustainable. Pensions for the generation of tomorrow. The generation retiring in the future will be different in many ways from its predecessors.",2.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
88,"Exports account for 28% of GDP as against 9% for Japan, 11 % for USA and 24% for Germany and France. Britain's current account is broadly in balance, reflecting our increased competitiveness and improved trading. 1. DOUBLING LIVING STANDARDS. THE FREE MARKET IS WINNING THE BATTLE OF IDEAS THE WORLD OVER. From Russia to Vietnam, from China to Romania, people are realising that the socialist model has failed. This is not just an economic triumph.",9.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
89,"Education is the key to personal fulfilment, economic prosperity and social mobility. Our goal is educational excellence for every child, whatever their background or circumstances. IN 1997, HALF OF OUR SECONDARY SCHOOLS WERE BELOW THE BASIC MINIMUM STANDARD. Now, because of sustained investment and reform, it is just one in twelve, with standards rising fastest in disadvantaged areas. Nearly 100,000 more children each year leave primary school secure in reading, writing and maths.",3.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
90,"We will seek to reduce the costs of regulation by more than £6 billion by 2015. 21st Century Infrastructure. The key to creating the industries of the future is renewing the national infrastructure on which firms rely. TO ENSURE BRITAIN'S INFRASTRUCTURE NEEDS ARE PROPERLY RESOURCED, WE WILL WORK IN PARTNERSHIP WITH THE PRIVATE SECTOR, REFORMING THE REGULATION OF ENERGY TO IMPROVE INCENTIVES FOR THE PRIVATE SECTOR TO INVEST. We will establish a Green Investment Bank to invest in low-carbon infrastructure, with the Government's stake funded by the sale of infrastructure assets. The Government will seek to match its contribution with at least £1 billion of private-sector investment.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
91,"We will encourage industrial development by promoting geographical centres of industrial excellence. Invest in research and innovation. WE WILL EXPAND SUPPORT FOR SCIENCE AND RESEARCH BY SHIFTING GOVERNMENT FUNDS AWAY FROM MILITARY RESEARCH AND DEVELOPMENT AND INTO CIVIL SCIENCE AND RESEARCH, AND IMPROVE SPECIALIST RESEARCH FACILITIES FOR INDUSTRY. We will encourage regional technology transfer centres to bring together the resources of industry, universities and government laboratories. Promote tourism.",4.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
92,"This is the true meaning of a stakeholder economy - where everyone has a stake in society and owes responsibilities to it. The best way to tackle poverty is to help people into jobs - real jobs. THE UNEMPLOYED HAVE A RESPONSIBILITY TO TAKE UP THE OPPORTUNITY OF TRAINING PLACES OR WORK, BUT THESE MUST BE REAL OPPORTUNITIES. The government's workfare proposals - with a success rate of one in ten - fail this test. Labour's welfare-to-work programme will attack unemployment and break the spiral of escalating spending on social security.",7.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
93,"We will introduce benefit cards across the country. We will establish a Benefit Fraud inspectorate to monitor local authorities' performance. WE WILL ALSO IMPROVE THE SHARING OF INFORMATION BETWEEN GOVERNMENT DEPARTMENTS TO CATCH MORE FRAUDULENT CLAIMS. To ensure as much of the Social Security budget as possible goes into benefits, we will continue to improve the efficiency of administration, using the best mix of public and private sector operations. Housing. Owning one's own home is an aim shared by millions of people.",8.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
94,"It ranges from universities to further education colleges providing skills and qualifications. We recognise the value of research and scholarship for their own sake. AT THE SAME TIME WE MUST MEET THE NATION'S DEMAND FOR HIGHLY QUALIFIED MANPOWER TO COMPETE IN INTERNATIONAL MARKETS. Building on our achievements since 1979 - 157,000 more full-time and part-time students we want to expand higher education opportunities still further. By 1990, we plan to increase student numbers by a further 50,000, and to raise the proportion of 18-year-olds in higher education.",6.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
95,"Adopting the same practice as most successful industrial countries and companies, by prudently borrowing £3 billion for useful wealth generating national investment. We will reverse the extra tax cuts which the richest 5 per cent have received from the Tory government and allocate that money instead to the most needy. WE WILL ALSO BRING FORWARD OTHER REFORMS TO CAPITAL TAXATION - INCLUDING THE INTRODUCTION OF A WEALTH TAX, WHICH, WHILST APPLYING TO ONLY THE WEALTHIEST ONE PER CENT OF THE POPULATION, WILL, OVER THE YEARS, BRING A SIGNIFICANT CONTRIBUTION FROM THOSE IN OUR SOCIETY BEST ABLE TO PAY. Changes Without Charges. Apart from legislating where necessary for the Recovery Programme, the new Parliament will swiftly enact many other worthwhile measures. These will cost little to implement but produce significant improvement in the quality of administration, provision and response to the needs of ordinary citizens.",2.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
96,"Many are deterred from renting by the present rentals red tape. Another crucial factor is to make it easier for people to travel to seek work. WE WILL ACT TO ENABLE OWNER-OCCUPIERS AND COUNCIL TENANTS WISHING TO LET A ROOM IN THEIR OWN HOME TO DO SO MORE EASILY, AND TO THEIR FINANCIAL ADVANTAGE. Rental income up to £60 per week will not be subject to income tax or capital gains tax. We will legislate to invalidate clauses in mortgage contracts or local authority letting contracts that prohibit such lettings.",6.0,15,0.956441001311052,0.9511989162659455,0.9622656416829212
